breed_name,height,image_path,is_friendly,is_playful,is_protective,is_fast_learner,is_athletic,is_graceful
akita,tall,images/wiki/akita_0.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_1.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_2.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_3.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_4.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_5.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_6.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_7.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_8.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_9.jpg,False,False,False,False,False,False
akita,tall,images/wiki/akita_10.jpg,False,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_0.jpg,True,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_1.jpg,True,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_2.jpg,True,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_3.jpg,True,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_4.jpg,True,False,False,False,False,False
alaskan_malamute,tall,images/wiki/alaskan_malamute_5.jpg,True,False,False,False,False,False
american_bulldog,medium,images/wiki/american_bulldog_0.jpg,False,False,False,False,False,False
american_bulldog,tall,images/wiki/american_bulldog_2.jpg,False,False,False,False,False,False
american_bulldog,tall,images/wiki/american_bulldog_4.jpg,False,False,False,False,False,False
anatolian_shepherd_dog,tall,images/wiki/anatolian_shepherd_dog_0.jpg,False,False,False,False,False,False
anatolian_shepherd_dog,tall,images/wiki/anatolian_shepherd_dog_1.jpg,False,False,False,False,False,False
anatolian_shepherd_dog,tall,images/wiki/anatolian_shepherd_dog_2.jpg,False,False,False,False,False,False
beauceron,tall,images/wiki/beauceron_0.jpg,True,False,False,True,False,False
beauceron,short,images/wiki/beauceron_1.jpg,True,False,False,True,False,False
beauceron,tall,images/wiki/beauceron_2.jpg,True,False,False,True,False,False
bernese_mountain_dog,x-short,images/wiki/bernese_mountain_dog_0.jpg,True,False,False,False,False,False
bernese_mountain_dog,medium,images/wiki/bernese_mountain_dog_1.jpg,True,False,False,False,False,False
bernese_mountain_dog,short,images/wiki/bernese_mountain_dog_2.jpg,True,False,False,False,False,False
bernese_mountain_dog,x-short,images/wiki/bernese_mountain_dog_3.jpg,True,False,False,False,False,False
bernese_mountain_dog,x-short,images/wiki/bernese_mountain_dog_4.jpg,True,False,False,False,False,False
bernese_mountain_dog,medium,images/wiki/bernese_mountain_dog_5.jpg,True,False,False,False,False,False
bernese_mountain_dog,short,images/wiki/bernese_mountain_dog_6.jpg,True,False,False,False,False,False
black_and_tan_coonhound,tall,images/wiki/black_and_tan_coonhound_0.jpg,False,False,True,True,False,False
black_and_tan_coonhound,tall,images/wiki/black_and_tan_coonhound_2.jpg,False,False,True,True,False,False
black_russian_terrier,tall,images/wiki/black_russian_terrier_0.jpg,False,False,False,False,True,False
black_russian_terrier,tall,images/wiki/black_russian_terrier_1.jpg,False,False,False,False,True,False
bloodhound,tall,images/wiki/bloodhound_0.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_1.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_2.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_3.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_4.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_5.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_6.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_7.jpg,True,False,False,False,False,False
bloodhound,tall,images/wiki/bloodhound_8.jpg,True,False,False,False,False,False
boerboel,tall,images/wiki/boerboel_0.jpg,False,False,False,False,False,False
boerboel,tall,images/wiki/boerboel_1.jpg,False,False,False,False,False,False
boerboel,tall,images/wiki/boerboel_2.jpg,False,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_0.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_1.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_2.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_3.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_4.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_5.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_6.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_7.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_8.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_10.jpg,True,False,False,False,False,False
borzoi,tall,images/wiki/borzoi_11.jpg,True,False,False,False,False,False
bouvier_des_flandres,tall,images/wiki/bouvier_des_flandres_0.jpg,True,False,False,False,False,False
bouvier_des_flandres,tall,images/wiki/bouvier_des_flandres_1.jpg,True,False,False,False,False,False
bouvier_des_flandres,short,images/wiki/bouvier_des_flandres_2.jpg,True,False,False,False,False,False
bouvier_des_flandres,tall,images/wiki/bouvier_des_flandres_3.jpg,True,False,False,False,False,False
bouvier_des_flandres,tall,images/wiki/bouvier_des_flandres_4.jpg,True,False,False,False,False,False
bouvier_des_flandres,medium,images/wiki/bouvier_des_flandres_5.jpg,True,False,False,False,False,False
boxer,medium,images/wiki/boxer_2.jpg,False,False,False,True,False,False
bracco_italiano,tall,images/wiki/bracco_italiano_0.jpg,True,False,False,False,False,False
briard,medium,images/wiki/briard_0.jpg,False,False,False,False,False,False
briard,tall,images/wiki/briard_2.jpg,False,False,False,False,False,False
briard,medium,images/wiki/briard_3.jpg,False,False,False,False,False,False
briard,tall,images/wiki/briard_4.jpg,False,False,False,False,False,False
briard,medium,images/wiki/briard_5.jpg,False,False,False,False,False,False
broholmer,medium,images/wiki/broholmer_0.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_0.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_1.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_2.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_3.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_4.jpg,True,False,True,False,False,False
bullmastiff,tall,images/wiki/bullmastiff_5.jpg,True,False,True,False,False,False
catahoula_leopard_dog,medium,images/wiki/catahoula_leopard_dog_0.jpg,False,False,True,False,False,False
catahoula_leopard_dog,medium,images/wiki/catahoula_leopard_dog_1.jpg,False,False,True,False,False,False
catahoula_leopard_dog,tall,images/wiki/catahoula_leopard_dog_2.jpg,False,False,True,False,False,False
caucasian_shepherd_dog,tall,images/wiki/caucasian_shepherd_dog_0.jpg,False,False,True,False,False,False
caucasian_shepherd_dog,tall,images/wiki/caucasian_shepherd_dog_1.jpg,False,False,True,False,False,False
caucasian_shepherd_dog,tall,images/wiki/caucasian_shepherd_dog_2.jpg,False,False,True,False,False,False
central_asian_shepherd_dog,medium,images/wiki/central_asian_shepherd_dog_0.jpg,False,False,False,False,False,False
central_asian_shepherd_dog,short,images/wiki/central_asian_shepherd_dog_1.jpg,False,False,False,False,False,False
central_asian_shepherd_dog,tall,images/wiki/central_asian_shepherd_dog_2.jpg,False,False,False,False,False,False
central_asian_shepherd_dog,medium,images/wiki/central_asian_shepherd_dog_3.jpg,False,False,False,False,False,False
central_asian_shepherd_dog,short,images/wiki/central_asian_shepherd_dog_4.jpg,False,False,False,False,False,False
central_asian_shepherd_dog,tall,images/wiki/central_asian_shepherd_dog_5.jpg,False,False,False,False,False,False
chesapeake_bay_retriever,medium,images/wiki/chesapeake_bay_retriever_0.jpg,True,False,False,True,False,False
chesapeake_bay_retriever,tall,images/wiki/chesapeake_bay_retriever_2.jpg,True,False,False,True,False,False
clumber_spaniel,medium,images/wiki/clumber_spaniel_2.jpg,True,False,False,False,False,False
clumber_spaniel,medium,images/wiki/clumber_spaniel_3.jpg,True,False,False,False,False,False
clumber_spaniel,medium,images/wiki/clumber_spaniel_4.jpg,True,False,False,False,False,False
clumber_spaniel,medium,images/wiki/clumber_spaniel_6.jpg,True,False,False,False,False,False
curly_coated_retriever,tall,images/wiki/curly_coated_retriever_0.jpg,False,False,False,False,False,False
dogo_argentino,short,images/wiki/dogo_argentino_0.jpg,True,False,False,False,False,False
dogo_argentino,medium,images/wiki/dogo_argentino_1.jpg,True,False,False,False,False,False
dogo_argentino,tall,images/wiki/dogo_argentino_2.jpg,True,False,False,False,False,False
dogo_argentino,medium,images/wiki/dogo_argentino_3.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_0.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_1.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_2.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_3.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_4.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_5.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_6.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_7.jpg,True,False,False,False,False,False
dogue_de_bordeaux,tall,images/wiki/dogue_de_bordeaux_8.jpg,True,False,False,False,False,False
english_foxhound,tall,images/wiki/english_foxhound_2.jpg,True,False,False,False,False,False
english_setter,tall,images/wiki/english_setter_2.jpg,True,False,False,False,False,False
english_setter,tall,images/wiki/english_setter_3.jpg,True,False,False,False,False,False
english_setter,tall,images/wiki/english_setter_4.jpg,True,False,False,False,False,False
estrela_mountain_dog,medium,images/wiki/estrela_mountain_dog_0.jpg,False,False,True,False,False,False
estrela_mountain_dog,short,images/wiki/estrela_mountain_dog_1.jpg,False,False,True,False,False,False
estrela_mountain_dog,medium,images/wiki/estrela_mountain_dog_2.jpg,False,False,True,False,False,False
estrela_mountain_dog,short,images/wiki/estrela_mountain_dog_3.jpg,False,False,True,False,False,False
estrela_mountain_dog,x-short,images/wiki/estrela_mountain_dog_4.jpg,False,False,True,False,False,False
german_longhaired_pointer,tall,images/wiki/german_longhaired_pointer_0.jpg,True,False,False,False,False,False
giant_schnauzer,short,images/wiki/giant_schnauzer_0.jpg,False,False,True,True,False,False
golden_retriever,x-short,images/wiki/golden_retriever_0.jpg,True,False,True,False,False,False
gordon_setter,tall,images/wiki/gordon_setter_0.jpg,True,False,False,False,False,False
gordon_setter,tall,images/wiki/gordon_setter_1.jpg,True,False,False,False,False,False
great_dane,x-tall,images/wiki/great_dane_0.jpg,True,False,True,False,False,False
great_dane,tall,images/wiki/great_dane_1.jpg,True,False,True,False,False,False
great_dane,x-tall,images/wiki/great_dane_2.jpg,True,False,True,False,False,False
great_dane,tall,images/wiki/great_dane_3.jpg,True,False,True,False,False,False
great_dane,tall,images/wiki/great_dane_4.jpg,True,False,True,False,False,False
great_dane,tall,images/wiki/great_dane_5.jpg,True,False,True,False,False,False
great_dane,tall,images/wiki/great_dane_6.jpg,True,False,True,False,False,False
great_pyrenees,x-tall,images/wiki/great_pyrenees_0.jpg,False,False,False,False,False,False
great_pyrenees,tall,images/wiki/great_pyrenees_1.jpg,False,False,False,False,False,False
great_pyrenees,tall,images/wiki/great_pyrenees_2.jpg,False,False,False,False,False,False
great_pyrenees,tall,images/wiki/great_pyrenees_3.jpg,False,False,False,False,False,False
greater_swiss_mountain_dog,x-short,images/wiki/greater_swiss_mountain_dog_0.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,short,images/wiki/greater_swiss_mountain_dog_1.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,tall,images/wiki/greater_swiss_mountain_dog_2.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,x-short,images/wiki/greater_swiss_mountain_dog_4.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,x-short,images/wiki/greater_swiss_mountain_dog_5.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,short,images/wiki/greater_swiss_mountain_dog_6.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,medium,images/wiki/greater_swiss_mountain_dog_7.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,x-short,images/wiki/greater_swiss_mountain_dog_8.jpg,True,False,True,False,False,False
greater_swiss_mountain_dog,tall,images/wiki/greater_swiss_mountain_dog_9.jpg,True,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_0.jpg,False,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_1.jpg,False,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_2.jpg,False,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_4.jpg,False,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_5.jpg,False,False,True,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_0.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_1.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_2.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_3.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_4.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_5.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_6.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_7.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_8.jpg,False,False,False,False,False,False
irish_wolfhound,x-tall,images/wiki/irish_wolfhound_9.jpg,False,False,False,False,False,False
komondor,medium,images/wiki/komondor_0.jpg,False,False,True,False,False,False
komondor,x-short,images/wiki/komondor_1.jpg,False,False,True,False,False,False
komondor,medium,images/wiki/komondor_2.jpg,False,False,True,False,False,False
komondor,short,images/wiki/komondor_3.jpg,False,False,True,False,False,False
kuvasz,tall,images/wiki/kuvasz_0.jpg,True,False,True,False,False,False
labrador_retriever,short,images/wiki/labrador_retriever_2.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_7.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_9.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_14.jpg,True,False,False,False,False,False
leonberger,medium,images/wiki/leonberger_0.jpg,True,False,False,False,False,False
leonberger,short,images/wiki/leonberger_1.jpg,True,False,False,False,False,False
leonberger,tall,images/wiki/leonberger_2.jpg,True,False,False,False,False,False
leonberger,short,images/wiki/leonberger_3.jpg,True,False,False,False,False,False
neapolitan_mastiff,tall,images/wiki/neapolitan_mastiff_0.jpg,False,False,True,False,False,False
neapolitan_mastiff,tall,images/wiki/neapolitan_mastiff_1.jpg,False,False,True,False,False,False
neapolitan_mastiff,tall,images/wiki/neapolitan_mastiff_2.jpg,False,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_0.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_1.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_2.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_3.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_4.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_5.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_6.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_7.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_8.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_9.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_10.jpg,True,False,True,False,False,False
newfoundland,tall,images/wiki/newfoundland_11.jpg,True,False,True,False,False,False
old_english_sheepdog,medium,images/wiki/old_english_sheepdog_0.jpg,True,False,False,False,False,False
old_english_sheepdog,medium,images/wiki/old_english_sheepdog_1.jpg,True,False,False,False,False,False
otterhound,tall,images/wiki/otterhound_0.jpg,False,False,False,False,False,False
otterhound,tall,images/wiki/otterhound_1.jpg,False,False,False,False,False,False
otterhound,tall,images/wiki/otterhound_2.jpg,False,False,False,False,False,False
perro_de_presa_canario,tall,images/wiki/perro_de_presa_canario_0.jpg,False,False,False,False,False,False
perro_de_presa_canario,medium,images/wiki/perro_de_presa_canario_1.jpg,False,False,False,False,False,False
perro_de_presa_canario,tall,images/wiki/perro_de_presa_canario_2.jpg,False,False,False,False,False,False
pyrenean_mastiff,tall,images/wiki/pyrenean_mastiff_0.jpg,True,False,True,False,False,False
pyrenean_mastiff,tall,images/wiki/pyrenean_mastiff_1.jpg,True,False,True,False,False,False
rafeiro_do_alentejo,tall,images/wiki/rafeiro_do_alentejo_0.jpg,False,False,False,False,True,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_0.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_1.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_2.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_3.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_4.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_5.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_6.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_7.jpg,True,False,False,False,False,False
rhodesian_ridgeback,tall,images/wiki/rhodesian_ridgeback_8.jpg,True,False,False,False,False,False
romanian_mioritic_shepherd_dog,x-short,images/wiki/romanian_mioritic_shepherd_dog_0.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_0.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_1.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_2.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_3.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_4.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_5.jpg,False,False,True,False,False,False
rottweiler,tall,images/wiki/rottweiler_6.jpg,False,False,True,False,False,False
scottish_deerhound,tall,images/wiki/scottish_deerhound_0.jpg,True,False,False,False,False,True
scottish_deerhound,x-tall,images/wiki/scottish_deerhound_1.jpg,True,False,False,False,False,True
scottish_deerhound,tall,images/wiki/scottish_deerhound_2.jpg,True,False,False,False,False,True
spanish_mastiff,x-tall,images/wiki/spanish_mastiff_0.jpg,True,False,False,False,False,False
spanish_mastiff,tall,images/wiki/spanish_mastiff_1.jpg,True,False,False,False,False,False
spanish_mastiff,x-tall,images/wiki/spanish_mastiff_2.jpg,True,False,False,False,False,False
spanish_mastiff,x-tall,images/wiki/spanish_mastiff_3.jpg,True,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_0.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_1.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_2.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_3.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_4.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_5.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_6.jpg,False,False,False,False,False,False
tibetan_mastiff,tall,images/wiki/tibetan_mastiff_7.jpg,False,False,False,False,False,False
tornjak,tall,images/wiki/tornjak_0.jpg,True,False,False,False,False,False
tornjak,tall,images/wiki/tornjak_1.jpg,True,False,False,False,False,False
tosa,medium,images/wiki/tosa_0.jpg,False,False,True,False,False,False
tosa,x-short,images/wiki/tosa_1.jpg,False,False,True,False,False,False
tosa,medium,images/wiki/tosa_2.jpg,False,False,True,False,False,False
weimaraner,tall,images/wiki/weimaraner_0.jpg,True,False,True,True,False,False
weimaraner,tall,images/wiki/weimaraner_1.jpg,True,False,True,True,False,False
weimaraner,tall,images/wiki/weimaraner_2.jpg,True,False,True,True,False,False
weimaraner,tall,images/wiki/weimaraner_4.jpg,True,False,True,True,False,False
